tweet_text;user_id;user_display_name;user_screen_name;follower_count;following_count;account_creation_date;tweet_time;in_reply_to_userid;like_count;retweet_count;Num_Syllables;id;Avg_Syllables;Avg_Words_in_Sentences;Flesh-Kincaid;Num_Big_words;Num_Long_Sentences;Num_Sentences;Num_Short_Sentences;Num_Urls;Num_words;Rate_Adv_adj;class
#HongKong Police said on Tue. 77 people have been arrested for violating anti-mask law from Oct. 4 to 7 https://t.co/4yWeJDCRvZ;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/8/19 2:15 PM;;246.0;27.0;42.0;760.0;2,3157894737;18;19,1463157895;7.0;.0;1.0;.0;1.0;19.0;0,1578947368;real
.@NBA falls into hot water in China in the aftermath of Daryl Morey???s #HongKong tweets. How do fans in this multibi??Ý https://t.co/aIRGGajqaN;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/8/19 11:00 AM;;155.0;19.0;42.0;761.0;1,9;9;10,73;2.0;.0;1.0;.0;1.0;10.0;0;real
Chief Executive of China's #HongKong SAR Carrie Lam on Tue urged foreign politicians to take an objective view of t??Ý https://t.co/sZjaaPC0oY;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/8/19 6:00 AM;;213.0;37.0;46.0;762.0;2;11,5;12,69;5.0;.0;2.0;.0;1.0;24.0;125;real
#Opinion: Does the @NBA apply a double standard to China? Why else would they support Morey???s #HongKong comment as??Ý https://t.co/gvFgy1m8vt;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/8/19 4:31 AM;;1941.0;529.0;46.0;763.0;1,5;23;11,47;6.0;.0;1.0;.0;1.0;24.0;0;real
#HongKong police warned violent protestors to stop illegal acts when masked protestors continue to vandalize public??Ý https://t.co/x52osBRr8F;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/6/19 4:30 PM;;96.0;22.0;36.0;764.0;1,8333333333;11;10,7233333333;6.0;.0;1.0;.0;1.0;12.0;0;real
Rockets GM @dmorey has angered Chinese fans with his support for Hong Kong???s radical protesters. Is OK to make Chin??Ý https://t.co/CQmQkVHk8v;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/6/19 6:30 AM;;241.0;57.0;44.0;765.0;2,0434782609;22;17,4930434783;5.0;.0;1.0;.0;1.0;23.0;0;real
WATCH: Hong Kong rioters go on rampage after mask ban https://t.co/0GImUY5KOt;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/6/19 2:30 AM;;715.0;188.0;18.0;766.0;3;6,5;22,54;8.0;.0;2.0;.0;1.0;14.0;0;real
In Video: Violent demonstrations have been going on over 3 months in #HongKong, causing billions of HK dollars in d??Ý https://t.co/TMI36J2yF1;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/5/19 6:45 AM;;346.0;124.0;43.0;767.0;2,1578947368;18;17,2831578947;8.0;.0;1.0;.0;1.0;19.0;0,1052631579;real
WATCH: Hong Kong is not in a state of emergency, but in rather extensive and serious public danger, Chief Executive??Ý https://t.co/mugXJo6gu1;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/5/19 1:56 AM;;227.0;57.0;38.0;768.0;2,1;6,3333333333;11,79;6.0;.0;3.0;2.0;1.0;20.0;0,05;real
Violent protestors set fire at rail station in Causeway Bay Friday night, rampaging after #HongKong government enac??Ý https://t.co/CgTGiSNtZJ;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/4/19 9:21 PM;;247.0;107.0;37.0;769.0;1,9090909091;7;9,7972727273;5.0;.0;3.0;2.0;1.0;22.0;0,0909090909;real
#HongKong government established an anti-mask law on Friday in the latest drive to end the prolonged violence https://t.co/0c16NaJ2g6;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/4/19 3:05 PM;;137.0;36.0;34.0;770.0;2,1904761905;20;18,4476190476;7.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
#HongKong won't use emergency law to enforce foreign currency controls: Finance Secretary Paul Chan Mo-po https://t.co/QEgDYgxRI4;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/4/19 10:27 AM;;82.0;10.0;44.0;771.0;2,3;9,5;15,45;8.0;.0;2.0;.0;1.0;20.0;0,1;real
#BREAKING???#HongKong???s chief executive Carrie Lam announced the anti-mask law will be effective from Saturday in a b??Ý https://t.co/HT6dSzkpiu;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/4/19 7:28 AM;;121.0;28.0;41.0;772.0;2,1176470588;16;16,0282352941;11.0;.0;1.0;.0;1.0;17.0;0,1176470588;real
#HongKong on Thursday announced the cancellation of a cycling mega event and a popular food festival amid escalatin??Ý https://t.co/LKEX7yh2eG;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/3/19 1:52 PM;;60.0;16.0;43.0;773.0;2,0952380952;10;13,2288095238;8.0;.0;2.0;1.0;1.0;21.0;0,1904761905;real
#HongKong Police Commissioner said on Tue that they were forced to shoot to stop violence, which is legal and reaso??Ý https://t.co/2novi50Au6;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/1/19 5:40 PM;;156.0;46.0;36.0;774.0;1,6363636364;10;8,0090909091;3.0;.0;1.0;.0;1.0;11.0;0;real
#HongKong Police respond to 18-year-old protester shot by police: officers' lives threatened by protesters' attacks https://t.co/kOGDAoo6xW;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/1/19 1:25 PM;;290.0;71.0;35.0;775.0;2,0476190476;20;16,7619047619;8.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
#HongKong issued a set of special stamps on Tuesday to commemorate the 70th anniversary of the founding of the Peop??Ý https://t.co/ftuilewF5w;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/1/19 1:15 PM;;80.0;12.0;43.0;776.0;1,8095238095;20;13,9523809524;8.0;.0;1.0;.0;1.0;21.0;0,2380952381;real
A national flag raising ceremony was held at the Golden Bauhinia Square to celebrate the #PRC70thAnniv in #HongKong??Ý https://t.co/KVAQA6v3Xf;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;10/1/19 8:30 AM;;183.0;17.0;41.0;777.0;2,0555555556;17;15,6855555556;9.0;.0;1.0;.0;1.0;18.0;0,1666666667;real
#HongKong police tell rioters: we have the confidence and ability to deal with any incident https://t.co/n1usG5bl2h;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 2:10 PM;;100.0;20.0;31.0;778.0;1,8888888889;17;13,7188888889;8.0;.0;1.0;.0;1.0;18.0;0,2222222222;real
#HongKong police say 157 people have been arrested over the weekend, including 67 students https://t.co/9googqoUZW;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 2:00 PM;;59.0;19.0;32.0;779.0;2,75;15;23,1;8.0;.0;1.0;.0;1.0;16.0;125;real
#HongKong police warn citizens: hard-core rioters are planning terrorist activities on Oct. 1 https://t.co/PiygpNq6NY;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 1:50 PM;;80.0;26.0;34.0;780.0;2,2777777778;17;18,3077777778;7.0;.0;1.0;.0;1.0;18.0;0,1111111111;real
#HongKong police respond to smashed taxi: all-out effort will be used to arrest criminals https://t.co/3ktlx6WMu3;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 1:40 PM;;76.0;13.0;27.0;781.0;2,2631578947;18;18,5252631579;8.0;.0;1.0;.0;1.0;19.0;0,1052631579;real
#HongKong police reiterate: we will strictly enforce the law if rioters conduct any form of violence https://t.co/vF7BtTiNkC;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 1:30 PM;;69.0;17.0;33.0;782.0;1,7142857143;20;12,8285714286;6.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
Wrap-up video: #HongKong ???s biz hubs are turned into war zones https://t.co/7w7UHVtgyz;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 11:30 AM;;51.0;11.0;22.0;783.0;2,1875;15;16,4625;10.0;.0;1.0;.0;1.0;16.0;0,0625;real
Toby Guu, a Chinese-Canadian man from Toronto, traveled to #HongKong hoping to record unruly conduct of HK police.??Ý https://t.co/GsP9Z5ANvv;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 1:15 AM;;245.0;76.0;48.0;784.0;2,0476190476;20;16,7619047619;8.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
#HongKong protesters claim to be fighting for democracy and freedom, but what exactly have they brought to society???Ý https://t.co/EDGCL0RYxE;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/30/19 12:45 AM;;317.0;96.0;38.0;785.0;2,1578947368;18;17,2831578947;9.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Video: Radical protesters beat a man holding a Chinese national flag at Tamar Park, #HongKong, on Sat, as protester??Ý https://t.co/24Shic9NuZ;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/29/19 3:45 AM;;195.0;67.0;43.0;786.0;1,9375;15;13,5125;6.0;.0;1.0;.0;1.0;16.0;0;real
Despicable! Off-duty police officers were frequently ambushed and attacked in public. Hong Kong Commissioner of Pol??Ý https://t.co/aOCkE4E2gA;303862998.0;People's Daily, China;PDChina;7041535.0;4593.0;Mon May 23 15:00:26 +0000 2011;9/28/19 8:20 AM;;254.0;81.0;38.0;787.0;2,1333333333;14;15,4333333333;7.0;.0;1.0;.0;1.0;15.0;0;real
China's #HongKong Chief Executive Carrie Lam said Friday that she will continue reaching out to people with differe??Ý https://t.co/G9nhXYJEgF;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/27/19 7:54 PM;;72.0;13.0;40.0;788.0;2,4285714286;6,5;15,7971428571;8.0;.0;2.0;1.0;1.0;14.0;0,0714285714;real
Post offices in #HongKong, Guangzhou, and #Macao on Thursday issued the ???Guangdong-Hong Kong-Macao Greater Bay Area??Ý https://t.co/ssICflTE0Y;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/27/19 10:00 AM;;59.0;6.0;46.0;789.0;1,8;14;11,5;8.0;.0;1.0;.0;1.0;15.0;0,0666666667;real
Safeguard Hong Kong urged the SAR gov???t and @hkpoliceforce to protect the Chinese national flag, and expects over 1??Ý https://t.co/ekern04jxH;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/27/19 8:47 AM;;83.0;13.0;42.0;790.0;1,9411764706;16;13,9458823529;8.0;.0;1.0;.0;1.0;17.0;0,0588235294;real
Young people in #HongKong have to re-recognize the great wisdom of ???One Country, Two Systems???: Yuji Miyamoto, forme??Ý https://t.co/3STSuFwaRb;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/27/19 7:45 AM;;116.0;17.0;39.0;791.0;1,8333333333;11;10,7233333333;4.0;.0;1.0;.0;1.0;12.0;0,0833333333;real
This is how #HongKong protesters treat Mandarin-speaking reporters working with no connection to Chinese mainland m??Ý https://t.co/6sWghQFGnL;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/27/19 6:55 AM;;100.0;33.0;37.0;792.0;2,5263157895;9,5;17,9255263158;9.0;.0;2.0;1.0;1.0;19.0;0,1052631579;real
China's #HongKong Chief Executive Carrie Lam held the 1st 'Community Dialogue' session Thursday night where she hop??Ý https://t.co/AIcFICuKVV;303862998.0;People's Daily, China;PDChina;7041535.0;4593.0;Mon May 23 15:00:26 +0000 2011;9/26/19 5:40 PM;;45.0;8.0;46.0;793.0;2;9;11715;8.0;.0;2.0;.0;1.0;19.0;0,0526315789;real
China strongly condemns and opposes the so-called Hong Kong Human Rights and Democracy Act of 2019 that got approva??Ý https://t.co/oHCERgIsd1;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/26/19 12:46 AM;;115.0;21.0;37.0;794.0;2,15;19;17,58;8.0;.0;1.0;.0;1.0;20.0;0,15;real
China's Hong Kong Special Administrative Region (#HKSAR) government said on Wed that Chief Executive Carrie Lam and??Ý https://t.co/05IyZaHYKM;303862998.0;People's Daily, China;PDChina;7041608.0;4594.0;Mon May 23 15:00:26 +0000 2011;9/25/19 7:05 PM;;32.0;8.0;45.0;795.0;2,2352941176;5,3333333333;12,9964705882;9.0;.0;3.0;1.0;1.0;17.0;0,2352941176;real
The Free Trade Agreement and Investment Agreement signed between Hong Kong and Australia in March will enter into f??Ý https://t.co/Kek8scH5FM;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/18/19 8:40 PM;;7.0;2.0;36.0;796.0;2,1052631579;18;16,6621052632;9.0;.0;1.0;.0;1.0;19.0;0;real
Hong Kong police said Monday that students accounted for more than half of the people arrested during the violent i??Ý https://t.co/DdbbpV9NPx;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/17/19 8:55 PM;;10.0;5.0;38.0;797.0;2,7058823529;16;22,9694117647;9.0;.0;1.0;.0;1.0;17.0;0,1176470588;real
Three Hong Kong males were arrested after attempting detonating remote explosive https://t.co/fE9OvrUtct;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/15/19 8:46 AM;;10.0;3.0;27.0;798.0;2,1;19;16,99;6.0;.0;1.0;.0;1.0;20.0;0,1;real
An interview with Christopher Ng, head of Programmes Development of the British Council in Hong Kong, on the 20th a??Ý https://t.co/ezQuw01G1g;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/14/19 6:47 AM;;3.0;.0;41.0;799.0;2,0526315789;18;16,0410526316;8.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Hong Kong's economic strategic significance no longer the same. https://t.co/EpDk0muKDt;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/14/19 6:00 AM;;11.0;5.0;25.0;800.0;2,1764705882;16;16,7223529412;8.0;.0;1.0;.0;1.0;17.0;0,1176470588;real
The Hong Kong stock exchange will once again rank first globally in terms of IPOs this year, cementing its position??Ý https://t.co/d5Hzz54Yno;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/13/19 6:50 PM;;7.0;2.0;34.0;801.0;2,5555555556;17;21,5855555556;8.0;.0;1.0;.0;1.0;18.0;0;real
A Hong Kong musician and his pro-police song https://t.co/Av4TtPpS08;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/13/19 6:35 AM;;4.0;1.0;18.0;802.0;1,85;19;14,04;7.0;.0;1.0;.0;1.0;20.0;0,1;real
Hong Kong police said some rioters tried to shoot in a protest in attempt to fabricate the shooting charge against??Ý https://t.co/534G2HyWdy;147491390.0;China.org.cn;chinaorgcn;1113109.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/11/19 1:05 AM;;4.0;1.0;36.0;803.0;2,5;17;20,93;8.0;.0;1.0;.0;1.0;18.0;0,0555555556;real
Courthouse arson on Sunday was condemned by Hong Kong society. https://t.co/nTqrgmPrIe;147491390.0;China.org.cn;chinaorgcn;1113109.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/11/19 1:04 AM;;2.0;1.0;22.0;804.0;1,8;19;13,45;6.0;.0;1.0;.0;1.0;20.0;0;real
Carrie Lam says Hong Kong government has not eroded human rights and freedom of Hong Kong people. https://t.co/2nB4682Ztx;147491390.0;China.org.cn;chinaorgcn;1113109.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/11/19 1:02 AM;;2.0;1.0;34.0;805.0;1,8095238095;20;13,9523809524;8.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
Hong Kong police seized live ammunition while rioters attempted to shoot passersby and blamed it on police. https://t.co/YuRiTJ1eQR;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/9/19 8:57 AM;;7.0;.0;32.0;806.0;2,25;11;15,64;5.0;.0;1.0;.0;1.0;12.0;0,1666666667;real
Why do Western media focus on Hong Kong protests? https://t.co/yIm37BWMdS;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/9/19 12:57 AM;;8.0;2.0;18.0;807.0;1,9523809524;20;15,6380952381;6.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
Hong Kong held its third National Constitution Day forum at the Convention and Exhibition Center. https://t.co/PDQU21miOu;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/6/19 1:27 AM;;6.0;1.0;31.0;808.0;2,5;4,5;15,86;5.0;.0;2.0;1.0;1.0;10.0;0,5;real
Hong Kong government ramps up stimulus to help firms, residents through economic recession https://t.co/mzSdr9E024 https://t.co/Sp9DsMy3gW;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/5/19 5:35 PM;;12.0;5.0;28.0;809.0;1,619047619;20;11,7047619048;4.0;.0;1.0;.0;1.0;21.0;0,1904761905;real
Hong Kong affairs brook no U.S. interference. https://t.co/y9lW42hBun;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/5/19 1:45 AM;;12.0;5.0;20.0;810.0;2;8;11,52;2.0;.0;1.0;1.0;1.0;9.0;0;real
Stop violence and restore order in Hong Kong. https://t.co/1f0hDr3IFQ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/5/19 12:30 AM;;4.0;1.0;16.0;811.0;1,7142857143;20;12,8285714286;8.0;.0;1.0;.0;1.0;21.0;0;real
Hong Kong's bitter memory in 2019??? Hong Kong was flooded with violence against the police https://t.co/8CHxiIh8ho;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/4/19 2:40 AM;;5.0;2.0;36.0;812.0;2;5;10155;4.0;.0;2.0;1.0;1.0;11.0;0;real
Chief Executive of Hong Kong Carrie Lam said Tuesday that more relief measures will be rolled out soon to help busi??Ý https://t.co/TZXKqAfqpx;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/4/19 12:30 AM;;5.0;4.0;36.0;813.0;1,8888888889;8,5;10,2088888889;6.0;.0;2.0;1.0;1.0;18.0;0,1111111111;real
Hong Kong people protest against U.S. intervention in Hong Kong affairs https://t.co/E79h31brPK https://t.co/wbAx9Yp0mH;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/4/19 12:05 AM;;13.0;6.0;31.0;814.0;1,7777777778;8,5;8,8977777778;8.0;.0;2.0;1.0;1.0;18.0;0,0555555556;real
Thefts and robberies happened in Hong Kong in a short span of time. https://t.co/R7IDdcatLZ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/3/19 1:44 AM;;1.0;1.0;22.0;815.0;1,8;4,5;7,6;2.0;.0;2.0;.0;1.0;10.0;0,1;real
China announces it will sanction U.S. NGOs for their roles in Hong Kong unrest. https://t.co/kSRh29fBfE;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/3/19 12:23 AM;;15.0;5.0;31.0;816.0;1,9375;7,5;10,3925;5.0;.0;2.0;1.0;1.0;16.0;0,0625;real
Hong Kong will likely register its first budget deficit in 15 years for the current fiscal year ending on March 31,??Ý https://t.co/nRFoolytrA;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 6:25 PM;;6.0;2.0;41.0;817.0;1,8666666667;13;12,2866666667;7.0;.0;1.0;.0;2.0;15.0;0,0666666667;real
The Hong Kong police said on Monday that they have arrested 58 people over the past few days as a short period of c??Ý https://t.co/1f1NwhKDlD;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 5:50 PM;;18.0;3.0;43.0;818.0;2,5;2;14,69;2.0;.0;4.0;4.0;1.0;8.0;0;real
The Chinese government has decided to suspend reviewing applications to visit Hong Kong by U.S. military ships and??Ý https://t.co/LDbWAZrfHG;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 3:15 PM;;18.0;8.0;45.0;819.0;1,7777777778;4;7,1427777778;2.0;.0;2.0;2.0;1.0;9.0;0;real
CGTN's Liu Xin talks to injured Hong Kong cop. https://t.co/kVqLxwqC16;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 12:45 PM;;6.0;.0;23.0;820.0;2,25;15;17,2;7.0;.0;1.0;.0;1.0;16.0;0,0625;real
CGTN's Liu Xin talks to wife of injured Hong Kong cop. https://t.co/mBEz1WVaW3;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 12:13 PM;;11.0;1.0;25.0;821.0;1,6363636364;21;12,2990909091;6.0;.0;1.0;.0;1.0;22.0;0,0909090909;real
Hong Kong protesters' gratitude is misplaced. https://t.co/hleHenpaPe;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 11:37 AM;;10.0;.0;15.0;822.0;2,3846153846;4;14,2384615385;5.0;.0;3.0;3.0;2.0;13.0;0;real
China suspends Hong Kong visits by US military ships, aircraft, sanctions US NGOs https://t.co/KdQ1XDFmCC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 10:48 AM;;26.0;4.0;27.0;823.0;1,5714285714;6,5;5,6828571429;3.0;.0;2.0;1.0;1.0;14.0;0,0714285714;real
The dust has settled after the Hong Kong SAR district council elections. Are those new councilors ready to serve th??Ý https://t.co/By28XM2iqg;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 2:07 AM;;5.0;1.0;36.0;824.0;2,0666666667;3,75;10,2591666667;3.0;.0;4.0;4.0;1.0;15.0;0,0666666667;real
A group of Hong Kong residents sang 'Ode to the Motherland' and the famous Cantopop song 'the Pearl of Orient' at t??Ý https://t.co/3iAjHllQ56;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;12/2/19 12:24 AM;;7.0;.0;45.0;825.0;1,8636363636;21;14,9809090909;7.0;.0;1.0;.0;1.0;22.0;0,1818181818;real
Former Chief Executive of HKSAR Leung Chun-ying on Hong Kong police enforcement. https://t.co/dtAXi4zs3H;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;11/30/19 1:53 AM;;5.0;1.0;32.0;826.0;1,72;24;14456;5.0;.0;1.0;.0;1.0;25.0;0,12;real
